,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3009,Bedford,32.8458375,-97.1350762,Five Guys,32.87593655411864,-97.10052437561272,Burger Joint
3010,Bedford,32.8458375,-97.1350762,La Bistro Italian Restaurant,32.86060606472498,-97.1812281914832,Italian Restaurant
3011,Bedford,32.8458375,-97.1350762,Market Street,32.8894102,-97.1472142,Supermarket
3012,Bedford,32.8458375,-97.1350762,Chick-fil-A,32.8803934,-97.1004255,Fast Food Restaurant
3013,Bedford,32.8458375,-97.1350762,Gloria's Latin Cuisine,32.890491227652035,-97.14648217865177,Latin American Restaurant
3014,Bedford,32.8458375,-97.1350762,Whataburger,32.88095435958814,-97.10123924686137,Burger Joint
3015,Bedford,32.8458375,-97.1350762,54th Street Restaurant & Drafthouse,32.8687718,-97.1023651,Restaurant
3016,Bedford,32.8458375,-97.1350762,Chick-fil-A,32.8573956,-97.1832001,Fast Food Restaurant
3017,Bedford,32.8458375,-97.1350762,Next Bistro,32.88167,-97.15445,Italian Restaurant
3018,Bedford,32.8458375,-97.1350762,Lazy Dog Restaurant & Bar,32.868397,-97.10201,New American Restaurant
3019,Bedford,32.8458375,-97.1350762,Starbucks,32.882607,-97.101346,Coffee Shop
3020,Bedford,32.8458375,-97.1350762,Which Wich? Superior Sandwiches,32.87978933995856,-97.10087616105807,Sandwich Place
3021,Bedford,32.8458375,-97.1350762,Roots Coffeehouse,32.85253643700444,-97.19117351212688,Coffee Shop
3022,Bedford,32.8458375,-97.1350762,Rosa's Cafe & Tortilla Factory,32.87648297563781,-97.10069798834326,Mexican Restaurant
3023,Bedford,32.8458375,-97.1350762,Italianni's,32.84193675500653,-97.18666842565284,Italian Restaurant
3024,Bedford,32.8458375,-97.1350762,Fuzzy's Taco Shop,32.881497,-97.096513,Mexican Restaurant
3025,Bedford,32.8458375,-97.1350762,Dunkin' Donuts/Baskin-Robbins,32.8282764747245,-97.09904834361157,Donut Shop
3026,Bedford,32.8458375,-97.1350762,Total Wine & More,32.8723719,-97.1035157,Wine Shop
3027,Bedford,32.8458375,-97.1350762,NYPD,32.833804733238985,-97.10015861581802,Deli / Bodega
3028,Bedford,32.8458375,-97.1350762,Bob Eden Park,32.86615086115438,-97.09755128662154,Park
3029,Bedford,32.8458375,-97.1350762,Euless Family life Aquatic Pavilian,32.84438308415409,-97.08509173840523,Pool
3030,Bedford,32.8458375,-97.1350762,Abuelo's Mexican Restaurant,32.840836,-97.189293,Tex-Mex Restaurant
3031,Bedford,32.8458375,-97.1350762,Jimmy John's,32.853487447918454,-97.18827586306162,Sandwich Place
3032,Bedford,32.8458375,-97.1350762,Andy's Frozen Custard,32.864496835276164,-97.18670153197259,Ice Cream Shop
3033,Bedford,32.8458375,-97.1350762,Michael's Tobacco of Euless,32.88090153605965,-97.10163137655744,Smoke Shop
3034,Bedford,32.8458375,-97.1350762,Tom Thumb,32.8640062,-97.1795488,Grocery Store
3035,Bedford,32.8458375,-97.1350762,Dave & Buster's,32.873738,-97.102919,Sports Bar
3036,Bedford,32.8458375,-97.1350762,Nizza Pizza,32.88231813005974,-97.10220098364084,Pizza Place
3037,Bedford,32.8458375,-97.1350762,PetSmart,32.8767087,-97.0963579,Pet Store
3038,Bedford,32.8458375,-97.1350762,Schlotzsky's,32.87944265667013,-97.09815024844218,Bakery
3039,Bedford,32.8458375,-97.1350762,DICK'S Sporting Goods,32.87711439433368,-97.10257863825912,Sporting Goods Shop
3040,Bedford,32.8458375,-97.1350762,Taco Casa,32.827651012643756,-97.09901108061146,Mexican Restaurant
3041,Bedford,32.8458375,-97.1350762,Chipotle Mexican Grill,32.853435253660344,-97.19022933470222,Mexican Restaurant
3042,Bedford,32.8458375,-97.1350762,Colleyville City Park,32.887796313235775,-97.16148385763293,Park
3043,Bedford,32.8458375,-97.1350762,The Spa at the Village,32.88504626124407,-97.1552727381917,Spa
3044,Bedford,32.8458375,-97.1350762,Rejuv Juice,32.83540446962692,-97.18680036805102,Juice Bar
3045,Bedford,32.8458375,-97.1350762,Sunflower Shoppe Vitamins & Natural Foods,32.883314735034936,-97.10077176120379,Health Food Store
3046,Bedford,32.8458375,-97.1350762,Chicken Salad Chick,32.8632124,-97.1778054,Restaurant
3047,Bedford,32.8458375,-97.1350762,Chick-fil-A,32.8651751,-97.175377,Fast Food Restaurant
3048,Bedford,32.8458375,-97.1350762,Snuffers Restaurant & Bar,32.87904049214644,-97.15714120179902,American Restaurant
3049,Bedford,32.8458375,-97.1350762,Lazy Dog Restaurant and Bar,32.87432343359371,-97.10085837310962,Comfort Food Restaurant
3050,Bedford,32.8458375,-97.1350762,Bahama Buck's,32.87739817259512,-97.15921622996062,Ice Cream Shop
3051,Bedford,32.8458375,-97.1350762,Chan's Mongolian Grill,32.85498208369221,-97.1889719910592,Asian Restaurant
3052,Bedford,32.8458375,-97.1350762,QuikTrip,32.82785878133516,-97.09984780296475,Convenience Store
3053,Bedford,32.8458375,-97.1350762,Panera Bread,32.848403,-97.184751,Bakery
3054,Bedford,32.8458375,-97.1350762,SONIC Drive In,32.8355253490621,-97.1857177504216,Fast Food Restaurant
3055,Bedford,32.8458375,-97.1350762,Freddy's Frozen Custard & Steakburgers,32.879068106234705,-97.09818695762192,American Restaurant
3056,Bedford,32.8458375,-97.1350762,Brü City,32.8187274713962,-97.08323348600493,Beer Store
3057,Bedford,32.8458375,-97.1350762,McAlister's Deli,32.85440980521426,-97.18844353171748,Deli / Bodega
3058,Bedford,32.8458375,-97.1350762,Starbucks,32.83871172,-97.18589891,Coffee Shop
3059,Bedford,32.8458375,-97.1350762,Buttermilk Sky Pie Shop,32.87830233306838,-97.15866448893037,Bakery
3060,Benbrook,32.6755374,-97.4632469,Waffle House,32.682072701215674,-97.46084746824813,Breakfast Spot
3061,Benbrook,32.6755374,-97.4632469,Chick-fil-A,32.6781922,-97.4657088,Fast Food Restaurant
3062,Benbrook,32.6755374,-97.4632469,Cracker Barrel Old Country Store,32.68563530285278,-97.45417603132674,American Restaurant
3063,Benbrook,32.6755374,-97.4632469,Starbucks,32.68220614083273,-97.46060532385209,Coffee Shop
3064,Benbrook,32.6755374,-97.4632469,Chicken Express,32.675370954513106,-97.46715246528014,Fried Chicken Joint
3065,Benbrook,32.6755374,-97.4632469,QuikTrip,32.67268981568808,-97.46906979447972,Convenience Store
3066,Benbrook,32.6755374,-97.4632469,Whataburger,32.67357001293654,-97.47002680599792,Burger Joint
3067,Benbrook,32.6755374,-97.4632469,SONIC Drive In,32.675797055419515,-97.46783584356308,Fast Food Restaurant
3068,Benbrook,32.6755374,-97.4632469,YMCA Benbrook,32.66638602948718,-97.47361120008631,Gym / Fitness Center
3069,Benbrook,32.6755374,-97.4632469,Walgreens,32.67926710320964,-97.46281608939177,Pharmacy
3070,Benbrook,32.6755374,-97.4632469,Spec's,32.680331335958364,-97.41633396647143,Liquor Store
3071,Benbrook,32.6755374,-97.4632469,7-Eleven,32.682936582871285,-97.46162545682637,Convenience Store
3072,Benbrook,32.6755374,-97.4632469,Benbrook Stables,32.66232351584685,-97.48170308982313,Stables
3073,Benbrook,32.6755374,-97.4632469,Oakmont Park Trailhead - Trinity Trails,32.67032191735461,-97.43100643157959,Trail
3074,Benbrook,32.6755374,-97.4632469,Einstein Bros Bagels,32.6632617,-97.4209914,Bagel Shop
3075,Benbrook,32.6755374,-97.4632469,Pulido's,32.6993852721105,-97.45273360997018,Mexican Restaurant
3076,Benbrook,32.6755374,-97.4632469,Ume Sushi & Korean BBQ,32.67895428478522,-97.41563675540931,Sushi Restaurant
3077,Benbrook,32.6755374,-97.4632469,Salons of Volterra,32.703792572021484,-97.47572326660156,Salon / Barbershop
3078,Benbrook,32.6755374,-97.4632469,Fuzzy's Taco Shop,32.665619,-97.42092,Mexican Restaurant
3079,Benbrook,32.6755374,-97.4632469,Rio Mambo,32.68195021012845,-97.41767299471122,Mexican Restaurant
3080,Benbrook,32.6755374,-97.4632469,Mira Vista Country Club,32.65826226105114,-97.4349375209007,Golf Course
3081,Benbrook,32.6755374,-97.4632469,3 Parrots Taco Shop,32.678034736965635,-97.46447602631956,Taco Place
3082,Benbrook,32.6755374,-97.4632469,Taco Casa,32.672101324654705,-97.46964710188635,Mexican Restaurant
3083,Benbrook,32.6755374,-97.4632469,Chipotle Mexican Grill,32.6847621,-97.41457915305841,Mexican Restaurant
3084,Benbrook,32.6755374,-97.4632469,Costco,32.677616496502004,-97.40858328967609,Warehouse Store
3085,Benbrook,32.6755374,-97.4632469,West Side Cafe,32.72362909642814,-97.452572172879,Diner
3086,Benbrook,32.6755374,-97.4632469,QuikTrip,32.66625599801173,-97.4207631697293,Convenience Store
3087,Benbrook,32.6755374,-97.4632469,Salt Grass Steakhouse,32.682081,-97.411437,Steakhouse
3088,Benbrook,32.6755374,-97.4632469,REI,32.6988817,-97.4135383,Sporting Goods Shop
3089,Benbrook,32.6755374,-97.4632469,Blaze Pizza,32.699136,-97.412348,Pizza Place
3090,Benbrook,32.6755374,-97.4632469,Bonnell's Fine Texas Cuisine,32.689495291958075,-97.41138645197205,New American Restaurant
3091,Benbrook,32.6755374,-97.4632469,Chick-fil-A,32.677407,-97.4155446,Fast Food Restaurant
3092,Benbrook,32.6755374,-97.4632469,Whole Foods Market,32.700069923708625,-97.41309245310919,Grocery Store
3093,Benbrook,32.6755374,-97.4632469,Smoothie King,32.679242,-97.41418,Smoothie Shop
3094,Benbrook,32.6755374,-97.4632469,Guitars and Cadillacs,32.67907441783287,-97.41640292679992,Nightclub
3095,Benbrook,32.6755374,-97.4632469,Cancun Mexican Restaurant,32.722004971046815,-97.44462458141517,Mexican Restaurant
3096,Benbrook,32.6755374,-97.4632469,Freebirds World Burrito,32.676100718204104,-97.40291833877563,Mexican Restaurant
3097,Benbrook,32.6755374,-97.4632469,Dillard's,32.67879290143702,-97.399612972405,Department Store
3098,Benbrook,32.6755374,-97.4632469,Total Wine & More,32.673025,-97.40055,Wine Shop
3099,Benbrook,32.6755374,-97.4632469,Pecan Valley Golf Course,32.659624292912454,-97.44878144225291,Golf Course
3100,Benbrook,32.6755374,-97.4632469,Pak-A-Pocket,32.695306012744815,-97.41261546448554,Greek Restaurant
3101,Benbrook,32.6755374,-97.4632469,Target,32.6786829865866,-97.41257532287422,Big Box Store
3102,Benbrook,32.6755374,-97.4632469,Jamba Juice,32.675324,-97.398858,Juice Bar
3103,Benbrook,32.6755374,-97.4632469,Jason's Deli,32.67685594746874,-97.40542939259836,Deli / Bodega
3104,Benbrook,32.6755374,-97.4632469,Rosa's Cafe,32.677150280832755,-97.40411324049285,Mexican Restaurant
3105,Benbrook,32.6755374,-97.4632469,Razzoo's Cajun Cafe,32.6804415447125,-97.41480794006902,Cajun / Creole Restaurant
3106,Benbrook,32.6755374,-97.4632469,Japanese Palace,32.72375699306463,-97.46293305892378,Japanese Restaurant
3107,Benbrook,32.6755374,-97.4632469,Barnes & Noble,32.67493213219899,-97.39890638793034,Bookstore
3108,Benbrook,32.6755374,-97.4632469,PetSmart,32.6856554,-97.4131087,Pet Store
3109,Benbrook,32.6755374,-97.4632469,Burger Street,32.7217846329066,-97.4425065994928,Burger Joint
3110,Benbrook,32.6755374,-97.4632469,Fuddruckers,32.681849,-97.409275,Burger Joint
3111,Benbrook,32.6755374,-97.4632469,Lowe's Home Improvement,32.6876331,-97.4113702,Hardware Store
3112,Benbrook,32.6755374,-97.4632469,Pei Wei,32.677457,-97.414556,Asian Restaurant
3113,Benbrook,32.6755374,-97.4632469,Half Price Books,32.670435,-97.3990656,Bookstore
3114,Benbrook,32.6755374,-97.4632469,Sprouts Farmers Market,32.6832099,-97.3940934,Grocery Store
3115,Benbrook,32.6755374,-97.4632469,HomeGoods,32.68474103217629,-97.39710612719796,Furniture / Home Store
3116,Benbrook,32.6755374,-97.4632469,Szechuan,32.67925611392912,-97.41590460547596,Chinese Restaurant
3117,Benbrook,32.6755374,-97.4632469,Edohana Hibachi & Sushi,32.68561134038929,-97.41143206479155,Sushi Restaurant
3118,Benbrook,32.6755374,-97.4632469,Cowboy Chicken,32.67690208534219,-97.40280046847474,Southern / Soul Food Restaurant
3119,Benbrook,32.6755374,-97.4632469,River Park Trailhead - Trinity Trails,32.703533349557105,-97.41474151611328,Trail
3120,Benbrook,32.6755374,-97.4632469,On The Border Mexican Grill & Cantina,32.6863955,-97.4130011,Mexican Restaurant
3121,Benbrook,32.6755374,-97.4632469,Texas Roadhouse,32.683492,-97.397004,Steakhouse
3122,Benbrook,32.6755374,-97.4632469,Z Boaz Park,32.692114276327736,-97.45300753715108,Park
3123,Benbrook,32.6755374,-97.4632469,Potbelly Sandwich Shop,32.675946,-97.399782,Sandwich Place
3124,Benbrook,32.6755374,-97.4632469,Goody Goody Liquor,32.725047205407165,-97.42146073660902,Liquor Store
3125,Benbrook,32.6755374,-97.4632469,Cowtown Farmers Market,32.71623429679338,-97.44189757326805,Farmers Market
3126,Benbrook,32.6755374,-97.4632469,Red Robin Gourmet Burgers and Brews,32.678427828495934,-97.39698914598377,Burger Joint
3127,Benbrook,32.6755374,-97.4632469,Hobby Lobby,32.6748065,-97.4006941,Fabric Shop
3128,Benbrook,32.6755374,-97.4632469,Prima's Pasta & Pizza,32.65829057995782,-97.39919192096286,Pizza Place
3129,Benbrook,32.6755374,-97.4632469,Cousin's Bar-B-Q,32.67554670523715,-97.4172401595715,BBQ Joint
3130,Benbrook,32.6755374,-97.4632469,Macy's,32.679368,-97.39739,Department Store
3131,Benbrook,32.6755374,-97.4632469,Wingstop,32.68172510750243,-97.41485957117362,Wings Joint
3132,Benbrook,32.6755374,-97.4632469,Academy Sports + Outdoors,32.6813537,-97.4167668,Sporting Goods Shop
3133,Benbrook,32.6755374,-97.4632469,Parton's Pizza,32.73339201952672,-97.45047591258664,Pizza Place
3134,Benbrook,32.6755374,-97.4632469,Starbucks,32.665146,-97.401024,Coffee Shop
3135,Benbrook,32.6755374,-97.4632469,the Original Pancake House,32.68198437185471,-97.39404743045363,Breakfast Spot
3136,Benbrook,32.6755374,-97.4632469,Piattello Italian Kitchen,32.69918725013478,-97.41350465536239,Italian Restaurant
3137,Benbrook,32.6755374,-97.4632469,Jersey Mike's Subs,32.67617152,-97.39588989,Sandwich Place
3138,Benbrook,32.6755374,-97.4632469,Marco's Pizza,32.66246732,-97.40402834,Pizza Place
3139,Benbrook,32.6755374,-97.4632469,Panera Bread,32.679081977193604,-97.39286541938782,Bakery
3140,Benbrook,32.6755374,-97.4632469,Kincaid's Hamburgers,32.6761085,-97.40013359999999,Burger Joint
3141,Benbrook,32.6755374,-97.4632469,Courtyard Fort Worth West at Cityview,32.682192946360956,-97.4186897277832,Hotel
3142,Benbrook,32.6755374,-97.4632469,Olive Garden,32.68299067441543,-97.39565741165939,Italian Restaurant
3143,Benbrook,32.6755374,-97.4632469,El Fenix,32.72546417158074,-97.42225111392086,Mexican Restaurant
3144,Benbrook,32.6755374,-97.4632469,B&B Butchers And Restaurant,32.70955118121105,-97.3996754654528,Steakhouse
3145,Benbrook,32.6755374,-97.4632469,In-N-Out Burger,32.680296356400135,-97.39493319083134,Burger Joint
3146,Benbrook,32.6755374,-97.4632469,Tricky Fish,32.69947933,-97.41286744,Cajun / Creole Restaurant
3147,Benbrook,32.6755374,-97.4632469,The Lunch Box,32.72639415448519,-97.41862393765668,Sandwich Place
3148,Benbrook,32.6755374,-97.4632469,T.J. Maxx,32.684274,-97.395281,Department Store
3149,Benbrook,32.6755374,-97.4632469,Jimmy John's,32.67924400554015,-97.41435815564132,Sandwich Place
3150,Benbrook,32.6755374,-97.4632469,First Watch,32.72597370351453,-97.41885324932112,Breakfast Spot
3151,Benbrook,32.6755374,-97.4632469,Sprouts,32.72596402838834,-97.41704734673826,Market
3152,Benbrook,32.6755374,-97.4632469,Starbucks,32.66130567634306,-97.42142208870712,Coffee Shop
3153,Benbrook,32.6755374,-97.4632469,Title Boxing Club,32.6721295590016,-97.40098817923823,Boxing Gym
3154,Benbrook,32.6755374,-97.4632469,Venetian Nail & Spa,32.67565326323454,-97.39916716801962,Nail Salon
3155,Benbrook,32.6755374,-97.4632469,Albertsons,32.6630254,-97.4197857,Grocery Store
3156,Benbrook,32.6755374,-97.4632469,Taco Cabana,32.66473695733523,-97.40136745361683,Taco Place
3157,Benbrook,32.6755374,-97.4632469,Abuelo's Mexican Restaurant,32.677544,-97.39718,Tex-Mex Restaurant
3158,Benbrook,32.6755374,-97.4632469,McAlister's Deli,32.72664139964333,-97.41923250747968,Deli / Bodega
3159,Benbrook,32.6755374,-97.4632469,Fort Worth Harley-Davidson,32.7287242363986,-97.48003611897805,Motorcycle Shop
3160,Blue Mound,32.8544381,-97.3382847,Kroger,32.872349262357766,-97.34017817314452,Supermarket
3161,Blue Mound,32.8544381,-97.3382847,Liq-O-Rama,32.84394920234128,-97.34343010275707,Liquor Store
3162,Blue Mound,32.8544381,-97.3382847,The Golf Club Fossil Creek,32.855238216805375,-97.30931997299194,Golf Course
3163,Blue Mound,32.8544381,-97.3382847,Braum's,32.859414493293,-97.31316246393362,Ice Cream Shop
3164,Blue Mound,32.8544381,-97.3382847,Fred's Texas Cafe,32.86021982143269,-97.32061247802055,Burger Joint
3165,Blue Mound,32.8544381,-97.3382847,Saltgrass Steakhouse,32.85264252298872,-97.31149792671198,Steakhouse
3166,Blue Mound,32.8544381,-97.3382847,QuikTrip,32.84734797047883,-97.34367986563048,Convenience Store
3167,Blue Mound,32.8544381,-97.3382847,Starbucks,32.86056454,-97.3161163,Coffee Shop
3168,Blue Mound,32.8544381,-97.3382847,Texas Oyster Bar,32.86107353317211,-97.30997440943112,Seafood Restaurant
3169,Blue Mound,32.8544381,-97.3382847,Rosa's Cafe,32.860568,-97.317778,Mexican Restaurant
3170,Blue Mound,32.8544381,-97.3382847,Smoothie King,32.861582,-97.318459,Smoothie Shop
3171,Blue Mound,32.8544381,-97.3382847,Jimmy John's,32.86118837708079,-97.31156837790947,Sandwich Place
3172,Blue Mound,32.8544381,-97.3382847,Altig Optical,32.86137070000001,-97.3078914,Optical Shop
3173,Blue Mound,32.8544381,-97.3382847,JR's Cafe,32.857693647469425,-97.36228289402138,Café
3174,Blue Mound,32.8544381,-97.3382847,Firehouse Subs,32.861559,-97.318091,Sandwich Place
3175,Blue Mound,32.8544381,-97.3382847,Flips Patio Grill,32.861791527104984,-97.31144924108116,Bar
3176,Blue Mound,32.8544381,-97.3382847,Whataburger,32.86065034080569,-97.3167376296351,Burger Joint
3177,Blue Mound,32.8544381,-97.3382847,Twin Peaks Restaurant,32.86337,-97.313672,Restaurant
3178,Blue Mound,32.8544381,-97.3382847,Texas Pit BBQ,32.85668061303949,-97.3624432399155,BBQ Joint
3179,Blue Mound,32.8544381,-97.3382847,Chicken Express,32.84514293249322,-97.34355414986265,Fried Chicken Joint
3180,Blue Mound,32.8544381,-97.3382847,Noodles @ Boba Tea House,32.872034682031305,-97.29132023966073,Vietnamese Restaurant
3181,Blue Mound,32.8544381,-97.3382847,QuikTrip,32.873443930647916,-97.31911483847692,Convenience Store
3182,Blue Mound,32.8544381,-97.3382847,Bucks Cabaret,32.824989,-97.321851,Bar
3183,Blue Mound,32.8544381,-97.3382847,Taco Casa,32.853602249188846,-97.36132284923126,Mexican Restaurant
3184,Blue Mound,32.8544381,-97.3382847,Cardona Cafe & Bakery,32.82468059994023,-97.34456242611513,Mexican Restaurant
3185,Blue Mound,32.8544381,-97.3382847,On The Border Mexican Grill & Cantina,32.85664583666026,-97.31212250430872,Mexican Restaurant
3186,Blue Mound,32.8544381,-97.3382847,Cracker Barrel Old Country Store,32.827085071881186,-97.31424319214567,American Restaurant
3187,Blue Mound,32.8544381,-97.3382847,MK's Sushi,32.86239676881043,-97.31798122654035,Sushi Restaurant
3188,Blue Mound,32.8544381,-97.3382847,The Home Depot,32.8702072,-97.3129134,Hardware Store
3189,Blue Mound,32.8544381,-97.3382847,Texas Roadhouse,32.838623,-97.292991,Steakhouse
3190,Blue Mound,32.8544381,-97.3382847,SONIC Drive In,32.8578675217872,-97.2893775906595,Fast Food Restaurant
3191,Blue Mound,32.8544381,-97.3382847,Los Molcajetes,32.86017026452764,-97.29242440282582,Mexican Restaurant
3192,Blue Mound,32.8544381,-97.3382847,Costco,32.900853972256414,-97.32030595751863,Warehouse Store
3193,Blue Mound,32.8544381,-97.3382847,Jakes Burgers and Beer,32.861351415114015,-97.31278668548637,Burger Joint
3194,Blue Mound,32.8544381,-97.3382847,BoomerJack's Grill and Bar - North Fort Worth,32.86298237581147,-97.31300930267857,American Restaurant
3195,Blue Mound,32.8544381,-97.3382847,Starbucks,32.883068,-97.38418,Coffee Shop
3196,Blue Mound,32.8544381,-97.3382847,Whataburger,32.8991262,-97.3265227,Burger Joint
